query_idx,query_name,method,retrieved_name,l2,acc@0.1,recall,cosine,module,missing,hard_subset_mode,candidate_pool_size
20,Smooth Jazz Lead Nocturne,CLAP,Shoegaze Wall Echo,1.7383548274706393,0.3333333333333333,0.2222222222222222,0.8566260145014019,0.5714285714285714,0,none,1064
20,Smooth Jazz Lead Nocturne,PaSST,,,,,,,1,none,1064
20,Smooth Jazz Lead Nocturne,PANNs,,,,,,,1,none,1064
20,Smooth Jazz Lead Nocturne,TRR,Lo-Fi Bedroom Pop Sparkle,0.16836958214141945,0.5238095238095238,0.4444444444444444,0.9725282613573036,1.0,0,none,1064
21,Telephone EQ,Text-RAG,Auto-Wah Funk,0.6799356423526104,0.36585365853658536,0.07142857142857142,0.0964455330205507,0.14285714285714285,0,none,1064
21,Telephone EQ,Wav2Vec-RAG,Lo-Fi Hip Hop - Session Pass,0.780882495909126,0.23809523809523808,0.0,0.24448336128551032,1.0,0,none,1064
21,Telephone EQ,FeatureNN-RAG,Dubwise Echo,44.87790423759679,0.20512820512820512,0.07142857142857142,0.0032483533732003285,0.1111111111111111,0,none,1064
21,Telephone EQ,CLAP,Wet Fusion,63.01003236696885,0.20689655172413793,0.0,0.0010785829129486173,0.25,0,none,1064
21,Telephone EQ,PaSST,,,,,,,1,none,1064
21,Telephone EQ,PANNs,,,,,,,1,none,1064
21,Telephone EQ,TRR,Reverse Psychedelic - Studio Mix,0.7839634642057696,0.23809523809523808,0.0,0.23323459783161776,1.0,0,none,1064
22,Skweee Synth,Text-RAG,Studio Clean,62.94901562822336,0.19230769230769232,0.19230769230769232,0.017047106595676664,0.5555555555555556,0,none,1064
22,Skweee Synth,Wav2Vec-RAG,Lo-Fi Bedroom Pop Dream,62.90796958935025,0.23076923076923078,0.23076923076923078,0.08627406639795153,0.5555555555555556,0,none,1064
22,Skweee Synth,FeatureNN-RAG,Smooth Jazz Lead Crescendo,62.88566538911649,0.3076923076923077,0.3076923076923077,0.12289267010271157,0.5555555555555556,0,none,1064
22,Skweee Synth,CLAP,Lo-Fi Bedroom Pop Dream,62.90796958935025,0.23076923076923078,0.23076923076923078,0.08627406639795153,0.5555555555555556,0,none,1064
22,Skweee Synth,PaSST,,,,,,,1,none,1064
22,Skweee Synth,PANNs,,,,,,,1,none,1064
22,Skweee Synth,TRR,Indie Folk Fingerstyle,59.48992002638941,0.3448275862068966,0.2692307692307692,0.06363791763173489,0.3333333333333333,0,none,1064
23,Overtone Drone Echo,Text-RAG,Overtone Drone Void,0.11449896235753569,0.6666666666666666,0.6,0.9987326187345679,1.0,0,none,1064
23,Overtone Drone Echo,Wav2Vec-RAG,Microtonal Ambient,68.99416498694607,0.21875,0.13333333333333333,0.05062946101674815,0.5555555555555556,0,none,1064
23,Overtone Drone Echo,FeatureNN-RAG,Enigmatic World,55.25126492247451,0.11538461538461539,0.06666666666666667,0.07102446712164842,0.6666666666666666,0,none,1064
23,Overtone Drone Echo,CLAP,Dark Ambient Drone Static,0.15312358220917976,0.6666666666666666,0.7333333333333333,0.9977136255589988,1.0,0,none,1064
23,Overtone Drone Echo,PaSST,,,,,,,1,none,1064
23,Overtone Drone Echo,PANNs,,,,,,,1,none,1064
23,Overtone Drone Echo,TRR,Contemporary Jazz Vibe,1.7272907714243189,0.19047619047619047,0.2,0.8746755148328598,0.5714285714285714,0,none,1064
24,Latin Jazz Velvet,Text-RAG,Latin Jazz,3.732584186480818,0.25,0.05555555555555555,0.0837627739301848,0.6,0,none,1064
24,Latin Jazz Velvet,Wav2Vec-RAG,Bluegrass Flatpick Twang,0.14258500889611353,0.5238095238095238,0.4444444444444444,0.9800802957753958,1.0,0,none,1064
24,Latin Jazz Velvet,FeatureNN-RAG,Somali Hip Hop,39.150845287584545,0.19047619047619047,0.2222222222222222,0.1495890974331389,0.8,0,none,1064
24,Latin Jazz Velvet,CLAP,Bluegrass Flatpick Twang,0.14258500889611353,0.5238095238095238,0.4444444444444444,0.9800802957753958,1.0,0,none,1064
24,Latin Jazz Velvet,PaSST,,,,,,,1,none,1064
24,Latin Jazz Velvet,PANNs,,,,,,,1,none,1064
24,Latin Jazz Velvet,TRR,Acid Jazz Funk Groove,0.16773978430323336,0.47619047619047616,0.5,0.9815973286089882,1.0,0,none,1064
25,J-Rock Power,Text-RAG,Studio Clean,57.79343400123076,0.23076923076923078,0.2,0.016341785705406196,0.5555555555555556,0,none,1064
25,J-Rock Power,Wav2Vec-RAG,Latin Rock Fusion Andean,57.73130971926026,0.34615384615384615,0.32,0.12051127342812751,0.5555555555555556,0,none,1064
25,J-Rock Power,FeatureNN-RAG,Texas Blues Warm,78.68137232511718,0.3142857142857143,0.28,2.0907772281022084e-06,0.4444444444444444,0,none,1064
25,J-Rock Power,CLAP,Rocksteady Groove,15.331007857380966,0.5,0.52,0.9997347372902236,1.0,0,none,1064
25,J-Rock Power,PaSST,,,,,,,1,none,1064
25,J-Rock Power,PANNs,,,,,,,1,none,1064
25,J-Rock Power,TRR,Space Ambient,21.658333901901365,0.1875,0.12,0.9938920842573548,0.8888888888888888,0,none,1064
26,Funeral Doom Fury,Text-RAG,Funeral Doom Rage,0.11759802487518849,0.6363636363636364,0.46153846153846156,0.9752821981378701,1.0,0,none,1064
